-10,-10,45
-8.866213908,-9.180755593,45.4864552
-7.41921957,-8.070164172,45.79198176
-5.9805786,-6.949527643,46.09750833
-4.54766896,-5.821490482,46.40303489
-3.120823946,-4.685800787,46.70856145
-0.721845929,-2.591888203,47.1638233
1.99503774,-0.193585871,47.4440466
4.696722385,2.221131041,47.7242699
7.386879285,4.648746576,48.0044932
10.06510226,7.089515992,48.2847165
12.73135853,9.543352522,48.5649398
15.38558144,12.01020004,48.8451631
18.02770777,14.48999931,49.1253864
20.6576743,16.98269104,49.4056097
23.27541812,19.48821559,49.685833
25.88087661,22.00651303,49.9660563
28.47398745,24.53752314,50.2462796
31.05468861,27.08118535,50.5265029
33.62291837,29.63743884,50.8067262
36.17861528,32.20622245,51.0869495
38.72171823,34.78747474,51.3671728
41.25216637,37.38113397,51.6473961
43.76989918,39.98713809,51.9276194
46.27485643,42.60542477,52.2078427
48.7669782,45.23593138,52.488066
51.24620489,47.878595,52.7682893
53.71247719,50.53335241,53.0485126
56.16573611,53.20014011,53.3287359
58.60592296,55.87889432,53.6089592
61.03297937,58.56955096,53.8891825
63.4468473,61.27204566,54.1694058
65.84746899,63.98631378,54.4496291
68.23478703,66.71229041,54.7298524
70.60874432,69.44991032,55.0100757
72.96928406,72.19910804,55.290299
74.44541661,73.83205923,55.42194849
75.67358102,75.17945481,55.72747505
76.89789642,76.53109519,56.03300161
78.92588259,78.98605279,56.48826347
81.21828541,81.79286636,56.76848677
83.4930277,84.61341684,57.04871007
85.75430493,87.44482756,57.32893337
88.00167464,90.28728478,57.60915667
90.23511856,93.14069755,57.88937997
92.45458003,96.00499968,58.16960327
94.66000625,98.88012249,58.44982657
96.85134444,101.7659972,58.73004987
99.02854219,104.6625548,59.01027317
101.1915474,107.569726,59.29049647
103.3403084,110.4874413,59.57071977
105.4747737,113.4156308,59.85094307
107.5948923,116.3542245,60.13116637
109.7006134,119.3031522,60.41138967
111.7918868,122.2623432,60.69161297
113.8686623,125.2317269,60.97183627
115.9308904,128.2112321,61.25205957
117.9785216,131.2007877,61.53228287
120.011507,134.2003221,61.81250617
122.0297979,137.2097635,62.09272947
124.0333462,140.2290399,62.37295277
126.0221038,143.2580792,62.65317607
127.9960232,146.2968089,62.93339937
129.9550572,149.3451563,63.21362267
131.8991589,152.4030485,63.49384597
133.8282818,155.4704123,63.77406927
135.7423797,158.5471744,64.05429257
137.641407,161.6332612,64.33451587
139.5253181,164.7285988,64.61473917
141.394068,167.8331132,64.89496247
143.2476119,170.9467302,65.17518577
145.0859057,174.0693752,65.45540907
147.5285614,178.4333863,65.88187868
150.1744443,183.2003492,66.13771304
152.7951587,187.9807849,66.3935474
155.3947839,192.7727515,66.64938176
157.9729657,197.576287,66.90521613
